1  21.9858	3.170436e-01	6.600871e-01	3.051761e+00	2.000000e+00	1.500000e+00	0.000000e+00	2.115255e-09	8.108805e-01	
1  18.3624	3.175743e-01	6.562728e-01	3.043544e+00	2.016607e+00	1.467098e+00	0.000000e+00	2.097946e-09	8.029300e-01	
2  17.8782	3.174472e-01	6.483470e-01	3.088997e+00	1.980320e+00	1.428377e+00	0.000000e+00	2.195505e-09	8.101252e-01	
1  18.0991	3.174472e-01	6.483470e-01	3.088997e+00	1.978049e+00	1.416046e+00	2.808492e-01	2.195505e-09	8.101252e-01	
4  15.3176	3.174472e-01	6.483470e-01	3.088997e+00	1.976468e+00	1.053048e+00	5.310826e-01	2.195505e-09	8.101252e-01	
2  15.7912	3.174472e-01	6.483470e-01	3.088997e+00	1.975962e+00	1.126782e+00	3.260202e-01	2.195505e-09	8.101252e-01	
2  13.4344	3.174472e-01	6.483470e-01	3.088997e+00	1.980966e+00	1.006090e+00	-6.944192e-01	2.195505e-09	8.101252e-01	
2  13.492	3.174472e-01	6.483470e-01	3.088997e+00	1.983411e+00	1.124554e+00	-8.764316e-01	2.195505e-09	8.101252e-01	
7  16.1728	3.142413e-01	6.500975e-01	3.071493e+00	1.997401e+00	1.185549e+00	-8.764316e-01	2.157409e-09	8.018378e-01	
3  18.4229	3.142413e-01	6.500975e-01	3.071493e+00	2.004369e+00	1.254843e+00	-7.765430e-01	2.157409e-09	8.018378e-01	
2  17.9683	3.142413e-01	6.500975e-01	3.071493e+00	2.003507e+00	1.378185e+00	8.058305e-01	2.157409e-09	8.018378e-01	
1  16.7454	3.142413e-01	6.500975e-01	3.071493e+00	1.995970e+00	1.486426e+00	1.492215e+00	2.157409e-09	8.018378e-01	
1  16.7255	3.142413e-01	6.500975e-01	3.071493e+00	1.997601e+00	1.443369e+00	2.566395e+00	2.157409e-09	8.018378e-01	
3  18.2482	3.142413e-01	6.500975e-01	3.071493e+00	2.001138e+00	1.363882e+00	2.799297e+00	2.157409e-09	8.018378e-01	
1  16.524	3.157869e-01	6.458337e-01	3.100173e+00	1.978073e+00	1.316953e+00	2.799297e+00	2.220178e-09	8.092056e-01	
1  15.8755	3.157869e-01	6.458337e-01	3.100173e+00	1.976209e+00	1.415358e+00	1.547540e+00	2.220178e-09	8.092056e-01	
1  15.1653	3.157869e-01	6.458337e-01	3.100173e+00	1.976105e+00	1.263740e+00	1.799928e+00	2.220178e-09	8.092056e-01	
3  15.9902	3.157869e-01	6.458337e-01	3.100173e+00	1.975528e+00	1.131925e+00	2.381773e+00	2.220178e-09	8.092056e-01	
2  15.4782	3.157869e-01	6.458337e-01	3.100173e+00	1.971530e+00	1.169648e+00	2.064035e+00	2.220178e-09	8.092056e-01	
4  15.3989	3.157869e-01	6.458337e-01	3.100173e+00	1.976163e+00	1.352080e+00	1.941563e+00	2.220178e-09	8.092056e-01	
1  16.5465	3.157869e-01	6.458337e-01	3.100173e+00	1.979064e+00	1.171561e+00	1.808277e+00	2.220178e-09	8.092056e-01	
1  13.9853	3.192369e-01	6.460244e-01	3.092874e+00	1.989397e+00	1.114495e+00	1.808277e+00	2.204034e-09	8.104714e-01	
5  13.2887	3.190319e-01	6.467227e-01	3.079597e+00	2.002801e+00	1.120111e+00	1.808277e+00	2.174963e-09	8.058546e-01	
1  15.0339	3.190319e-01	6.467227e-01	3.079597e+00	2.001271e+00	9.700805e-01	2.784851e+00	2.174963e-09	8.058546e-01	
3  14.8512	3.190319e-01	6.467227e-01	3.079597e+00	1.995760e+00	8.496127e-01	1.818624e+00	2.174963e-09	8.058546e-01	
4  13.0862	3.190319e-01	6.467227e-01	3.079597e+00	1.993185e+00	9.468715e-01	-2.974955e-01	2.174963e-09	8.058546e-01	
2  12.901	3.190319e-01	6.467227e-01	3.079597e+00	1.994551e+00	9.087635e-01	9.120250e-02	2.174963e-09	8.058546e-01	
4  13.1635	3.186506e-01	6.463770e-01	3.079911e+00	1.994558e+00	9.130490e-01	9.120250e-02	2.175647e-09	8.050655e-01	
1  12.5296	3.186506e-01	6.463770e-01	3.079911e+00	1.994360e+00	1.012599e+00	-3.496251e-01	2.175647e-09	8.050655e-01	
2  12.5935	3.186506e-01	6.463770e-01	3.079911e+00	1.996174e+00	9.463424e-01	-1.084466e+00	2.175647e-09	8.050655e-01	
6  12.0014	3.186506e-01	6.463770e-01	3.079911e+00	1.995754e+00	1.152103e+00	3.136368e-01	2.175647e-09	8.050655e-01	
8  12.304	3.186506e-01	6.463770e-01	3.079911e+00	1.998981e+00	1.300791e+00	1.216053e+00	2.175647e-09	8.050655e-01	
2  11.4626	3.186506e-01	6.463770e-01	3.079911e+00	1.997809e+00	1.106637e+00	1.088741e+00	2.175647e-09	8.050655e-01	
3  11.8993	3.186506e-01	6.463770e-01	3.079911e+00	1.994828e+00	1.174992e+00	1.161736e+00	2.175647e-09	8.050655e-01	
1  12.3283	3.186506e-01	6.463770e-01	3.079911e+00	1.993687e+00	1.110987e+00	6.347695e-01	2.175647e-09	8.050655e-01	
1  11.7151	3.186506e-01	6.463770e-01	3.079911e+00	1.996207e+00	1.049170e+00	1.106390e+00	2.175647e-09	8.050655e-01	
2  12.9306	3.186506e-01	6.463770e-01	3.079911e+00	1.993525e+00	9.681550e-01	2.215107e-01	2.175647e-09	8.050655e-01	
5  11.9831	3.217090e-01	6.537031e-01	3.050220e+00	2.015445e+00	9.570771e-01	2.215107e-01	2.112000e-09	8.067114e-01	
2  11.0407	3.217090e-01	6.537031e-01	3.050220e+00	2.019664e+00	1.003535e+00	5.754189e-01	2.112000e-09	8.067114e-01	
1  11.6692	3.217090e-01	6.537031e-01	3.050220e+00	2.021878e+00	1.236524e+00	4.225702e-01	2.112000e-09	8.067114e-01	
1  11.0663	3.217090e-01	6.537031e-01	3.050220e+00	2.022136e+00	1.063441e+00	3.304310e-01	2.112000e-09	8.067114e-01	
4  11.4544	3.217090e-01	6.537031e-01	3.050220e+00	2.023157e+00	9.961537e-01	-1.052411e-01	2.112000e-09	8.067114e-01	
1  10.8692	3.217090e-01	6.537031e-01	3.050220e+00	2.020899e+00	1.142131e+00	3.661997e-01	2.112000e-09	8.067114e-01	
2  12.7784	3.265488e-01	6.563206e-01	3.025222e+00	2.047562e+00	1.073990e+00	3.661997e-01	2.059857e-09	8.055437e-01	
4  12.7776	3.240243e-01	6.480791e-01	3.091601e+00	1.986709e+00	1.076176e+00	3.661997e-01	2.201230e-09	8.182524e-01	
5  13.3069	3.240243e-01	6.480791e-01	3.091601e+00	1.981908e+00	9.899774e-01	-2.229406e-01	2.201230e-09	8.182524e-01	
1  13.3203	3.240243e-01	6.480791e-01	3.091601e+00	1.983165e+00	9.639064e-01	-7.923520e-01	2.201230e-09	8.182524e-01	
2  12.7821	3.240243e-01	6.480791e-01	3.091601e+00	1.986090e+00	1.124652e+00	8.595905e-01	2.201230e-09	8.182524e-01	
2  13.7854	3.240243e-01	6.480791e-01	3.091601e+00	1.986903e+00	8.211481e-01	6.380567e-02	2.201230e-09	8.182524e-01	
4  13.9718	3.226207e-01	6.492085e-01	3.097487e+00	1.977213e+00	8.520422e-01	6.380567e-02	2.214225e-09	8.206822e-01	
1  13.4606	3.226207e-01	6.492085e-01	3.097487e+00	1.978788e+00	9.821396e-01	7.779379e-01	2.214225e-09	8.206822e-01	
1  13.0738	3.226207e-01	6.492085e-01	3.097487e+00	1.973535e+00	9.693204e-01	8.736258e-02	2.214225e-09	8.206822e-01	
3  13.4041	3.226207e-01	6.492085e-01	3.097487e+00	1.975308e+00	8.793136e-01	-1.692719e-01	2.214225e-09	8.206822e-01	
3  14.0283	3.226207e-01	6.492085e-01	3.097487e+00	1.972286e+00	9.600139e-01	-7.679911e-01	2.214225e-09	8.206822e-01	
1  14.0417	3.226207e-01	6.492085e-01	3.097487e+00	1.980480e+00	9.081450e-01	-7.556617e-01	2.214225e-09	8.206822e-01	
3  13.6643	3.226207e-01	6.492085e-01	3.097487e+00	1.978216e+00	9.175267e-01	-1.650754e+00	2.214225e-09	8.206822e-01	
4  14.0523	3.214531e-01	6.427687e-01	3.068278e+00	2.021886e+00	8.938754e-01	-1.650754e+00	2.150485e-09	7.985059e-01	
1  15.0362	3.214531e-01	6.427687e-01	3.068278e+00	2.022056e+00	1.011720e+00	-1.876128e+00	2.150485e-09	7.985059e-01	
2  15.4213	3.214531e-01	6.427687e-01	3.068278e+00	2.016858e+00	9.638555e-01	-1.935471e+00	2.150485e-09	7.985059e-01	
4  15.1741	3.214531e-01	6.427687e-01	3.068278e+00	2.021946e+00	9.296378e-01	-2.380423e+00	2.150485e-09	7.985059e-01	
4  15.4133	3.214531e-01	6.427687e-01	3.068278e+00	2.017835e+00	8.613066e-01	-2.265990e+00	2.150485e-09	7.985059e-01	
2  13.4501	3.240398e-01	6.461739e-01	3.058544e+00	2.024332e+00	8.374677e-01	-2.265990e+00	2.129652e-09	8.022084e-01	
7  12.5083	3.240398e-01	6.461739e-01	3.058544e+00	2.030185e+00	8.713834e-01	-1.140645e+00	2.129652e-09	8.022084e-01	
7  11.5354	3.240398e-01	6.461739e-01	3.058544e+00	2.027956e+00	8.790093e-01	-2.756163e-02	2.129652e-09	8.022084e-01	
3  10.573	3.240398e-01	6.461739e-01	3.058544e+00	2.024076e+00	1.129827e+00	2.469635e+00	2.129652e-09	8.022084e-01	
1  11.8429	3.240398e-01	6.461739e-01	3.058544e+00	2.023861e+00	1.374705e+00	3.370261e+00	2.129652e-09	8.022084e-01	
2  12.2553	3.240398e-01	6.461739e-01	3.058544e+00	2.022298e+00	1.343906e+00	2.446195e+00	2.129652e-09	8.022084e-01	
5  12.9875	3.240398e-01	6.461739e-01	3.058544e+00	2.022598e+00	1.384571e+00	2.114004e+00	2.129652e-09	8.022084e-01	
1  14.9252	3.240398e-01	6.461739e-01	3.058544e+00	2.026656e+00	1.447361e+00	1.325701e+00	2.129652e-09	8.022084e-01	
5  15.1092	3.257449e-01	6.501366e-01	3.027073e+00	2.055776e+00	1.438241e+00	1.325701e+00	2.063675e-09	7.969518e-01	
4  12.8532	3.257449e-01	6.501366e-01	3.027073e+00	2.053858e+00	1.374804e+00	2.438298e+00	2.063675e-09	7.969518e-01	
1  12.9106	3.257449e-01	6.501366e-01	3.027073e+00	2.057178e+00	1.281602e+00	1.505565e+00	2.063675e-09	7.969518e-01	
1  11.6548	3.257449e-01	6.501366e-01	3.027073e+00	2.056035e+00	1.057386e+00	2.227912e+00	2.063675e-09	7.969518e-01	
1  12.2175	3.257449e-01	6.501366e-01	3.027073e+00	2.056230e+00	1.251682e+00	2.848795e+00	2.063675e-09	7.969518e-01	
2  12.5554	3.257449e-01	6.501366e-01	3.027073e+00	2.055064e+00	1.284307e+00	3.853264e+00	2.063675e-09	7.969518e-01	
1  12.3982	3.257449e-01	6.501366e-01	3.027073e+00	2.055142e+00	1.130418e+00	3.655987e+00	2.063675e-09	7.969518e-01	
2  12.318	3.246079e-01	6.482201e-01	3.026836e+00	2.058108e+00	1.137708e+00	3.655987e+00	2.063185e-09	7.930043e-01	
1  11.9643	3.239387e-01	6.449084e-01	3.071553e+00	2.013740e+00	1.135547e+00	3.655987e+00	2.157538e-09	8.055608e-01	
2  11.3583	3.239387e-01	6.449084e-01	3.071553e+00	2.010618e+00	1.117042e+00	2.742682e+00	2.157538e-09	8.055608e-01	
1  11.6415	3.239387e-01	6.449084e-01	3.071553e+00	2.013500e+00	1.004272e+00	2.755402e+00	2.157538e-09	8.055608e-01	
8  11.2119	3.239387e-01	6.449084e-01	3.071553e+00	2.012017e+00	1.038014e+00	2.459015e+00	2.157538e-09	8.055608e-01	
3  12.5871	3.239387e-01	6.449084e-01	3.071553e+00	2.017390e+00	1.130438e+00	2.180678e+00	2.157538e-09	8.055608e-01	
1  12.321	3.207029e-01	6.520965e-01	3.048892e+00	2.027096e+00	1.223798e+00	2.180678e+00	2.109197e-09	8.028418e-01	
1  11.1462	3.207029e-01	6.520965e-01	3.048892e+00	2.020409e+00	1.087276e+00	1.382720e+00	2.109197e-09	8.028418e-01	
1  11.2346	3.207029e-01	6.520965e-01	3.048892e+00	2.021813e+00	1.199662e+00	2.310034e+00	2.109197e-09	8.028418e-01	
3  12.1725	3.207029e-01	6.520965e-01	3.048892e+00	2.018926e+00	1.083580e+00	2.201051e+00	2.109197e-09	8.028418e-01	
1  13.0016	3.207029e-01	6.520965e-01	3.048892e+00	2.018639e+00	1.117870e+00	3.136188e+00	2.109197e-09	8.028418e-01	
1  13.7216	3.207029e-01	6.520965e-01	3.048892e+00	2.022215e+00	1.023859e+00	3.288913e+00	2.109197e-09	8.028418e-01	
1  12.3712	3.207029e-01	6.520965e-01	3.048892e+00	2.020517e+00	1.169279e+00	3.218053e+00	2.109197e-09	8.028418e-01	
2  13.4476	3.207029e-01	6.520965e-01	3.048892e+00	2.024719e+00	1.264805e+00	4.012252e+00	2.109197e-09	8.028418e-01	
2  13.3625	3.207029e-01	6.520965e-01	3.048892e+00	2.026106e+00	1.176971e+00	3.253166e+00	2.109197e-09	8.028418e-01	
2  12.7517	3.220505e-01	6.454371e-01	3.042360e+00	2.046675e+00	1.113717e+00	3.253166e+00	2.095463e-09	7.925512e-01	
1  12.3002	3.226213e-01	6.455817e-01	3.072646e+00	2.012972e+00	1.109628e+00	3.253166e+00	2.159898e-09	8.054824e-01	
6  11.6657	3.226213e-01	6.455817e-01	3.072646e+00	2.012656e+00	1.130484e+00	2.717409e+00	2.159898e-09	8.054824e-01	
1  11.1962	3.226213e-01	6.455817e-01	3.072646e+00	2.011433e+00	1.207544e+00	2.355365e+00	2.159898e-09	8.054824e-01	
3  12.6628	3.226213e-01	6.455817e-01	3.072646e+00	2.011148e+00	1.441590e+00	2.721850e+00	2.159898e-09	8.054824e-01	
1  11.8236	3.226213e-01	6.455817e-01	3.072646e+00	2.011263e+00	1.308190e+00	3.437268e+00	2.159898e-09	8.054824e-01	
4  12.1619	3.226213e-01	6.455817e-01	3.072646e+00	2.012175e+00	1.314360e+00	3.506019e+00	2.159898e-09	8.054824e-01	
2  13.809	3.226213e-01	6.455817e-01	3.072646e+00	2.009070e+00	1.569386e+00	2.859537e+00	2.159898e-09	8.054824e-01	
1  12.7597	3.226213e-01	6.455817e-01	3.072646e+00	2.009352e+00	1.313998e+00	1.145815e+00	2.159898e-09	8.054824e-01	
2  10.5562	3.226213e-01	6.455817e-01	3.072646e+00	2.009339e+00	1.087508e+00	1.769343e+00	2.159898e-09	8.054824e-01	
5  11.0254	3.226213e-01	6.455817e-01	3.072646e+00	2.010518e+00	9.415585e-01	9.800662e-01	2.159898e-09	8.054824e-01	
1  14.0315	3.226213e-01	6.455817e-01	3.072646e+00	2.015685e+00	8.510859e-01	5.751509e-01	2.159898e-09	8.054824e-01	
7  12.8131	3.226213e-01	6.455817e-01	3.072646e+00	2.015134e+00	9.095166e-01	4.720651e-01	2.159898e-09	8.054824e-01	
6  13.1084	3.226213e-01	6.455817e-01	3.072646e+00	2.016183e+00	1.091918e+00	3.656402e-01	2.159898e-09	8.054824e-01	
9  11.0985	3.226213e-01	6.455817e-01	3.072646e+00	2.010304e+00	9.213524e-01	1.679606e-01	2.159898e-09	8.054824e-01	
6  11.8179	3.226213e-01	6.455817e-01	3.072646e+00	2.010214e+00	8.592213e-01	-4.921063e-01	2.159898e-09	8.054824e-01	
1  12.4967	3.226213e-01	6.455817e-01	3.072646e+00	2.011489e+00	1.084612e+00	-8.369079e-01	2.159898e-09	8.054824e-01	
1  12.5	3.226213e-01	6.455817e-01	3.072646e+00	2.009200e+00	1.119137e+00	-4.875630e-01	2.159898e-09	8.054824e-01	
2  11.5601	3.226213e-01	6.455817e-01	3.072646e+00	2.013490e+00	9.911493e-01	-1.578590e-01	2.159898e-09	8.054824e-01	
3  11.106	3.252150e-01	6.503079e-01	3.038777e+00	2.044533e+00	9.715416e-01	-1.578590e-01	2.087970e-09	8.012885e-01	
2  10.3903	3.252150e-01	6.503079e-01	3.038777e+00	2.039222e+00	1.019337e+00	9.507230e-01	2.087970e-09	8.012885e-01	
6  11.2843	3.252150e-01	6.503079e-01	3.038777e+00	2.043362e+00	9.420608e-01	1.209901e+00	2.087970e-09	8.012885e-01	
6  11.2955	3.252150e-01	6.503079e-01	3.038777e+00	2.044685e+00	9.655044e-01	5.109606e-01	2.087970e-09	8.012885e-01	
1  10.4894	3.252150e-01	6.503079e-01	3.038777e+00	2.038718e+00	1.006453e+00	7.923464e-01	2.087970e-09	8.012885e-01	
2  10.4178	3.252150e-01	6.503079e-01	3.038777e+00	2.039572e+00	1.045238e+00	1.593942e+00	2.087970e-09	8.012885e-01	
2  10.8613	3.252150e-01	6.503079e-01	3.038777e+00	2.041158e+00	1.034706e+00	2.262697e+00	2.087970e-09	8.012885e-01	
4  12.2524	3.252150e-01	6.503079e-01	3.038777e+00	2.036622e+00	9.446072e-01	2.871650e+00	2.087970e-09	8.012885e-01	
1  12.5257	3.252150e-01	6.503079e-01	3.038777e+00	2.040625e+00	8.669437e-01	2.389500e+00	2.087970e-09	8.012885e-01	
8  12.9388	3.252150e-01	6.503079e-01	3.038777e+00	2.041126e+00	8.178316e-01	1.792806e+00	2.087970e-09	8.012885e-01	
1  12.4059	3.252150e-01	6.503079e-01	3.038777e+00	2.036116e+00	9.198877e-01	2.513504e+00	2.087970e-09	8.012885e-01	
1  11.5787	3.252150e-01	6.503079e-01	3.038777e+00	2.036836e+00	9.321645e-01	1.728960e+00	2.087970e-09	8.012885e-01	
2  11.4634	3.252150e-01	6.503079e-01	3.038777e+00	2.035736e+00	1.097802e+00	2.075149e+00	2.087970e-09	8.012885e-01	
11  10.5084	3.252150e-01	6.503079e-01	3.038777e+00	2.039271e+00	1.057554e+00	1.879000e+00	2.087970e-09	8.012885e-01	
7  10.4631	3.252150e-01	6.503079e-01	3.038777e+00	2.042237e+00	1.031252e+00	7.700853e-01	2.087970e-09	8.012885e-01	
1  11.111	3.252150e-01	6.503079e-01	3.038777e+00	2.039481e+00	9.122520e-01	-9.537565e-01	2.087970e-09	8.012885e-01	
1  11.413	3.252150e-01	6.503079e-01	3.038777e+00	2.039464e+00	9.433040e-01	-1.294584e+00	2.087970e-09	8.012885e-01	
6  12.6215	3.238497e-01	6.453196e-01	3.066790e+00	2.016350e+00	9.401282e-01	-1.294584e+00	2.147285e-09	8.041201e-01	
1  12.7899	3.238497e-01	6.453196e-01	3.066790e+00	2.016137e+00	9.090117e-01	-1.427880e+00	2.147285e-09	8.041201e-01	
1  13.5544	3.238497e-01	6.453196e-01	3.066790e+00	2.018542e+00	7.648527e-01	-6.864224e-01	2.147285e-09	8.041201e-01	
2  13.5139	3.238497e-01	6.453196e-01	3.066790e+00	2.024230e+00	1.035996e+00	-3.450679e-02	2.147285e-09	8.041201e-01	
3  12.2453	3.238497e-01	6.453196e-01	3.066790e+00	2.014237e+00	1.063211e+00	9.155967e-02	2.147285e-09	8.041201e-01	
8  12.0483	3.238497e-01	6.453196e-01	3.066790e+00	2.019510e+00	8.556578e-01	2.582765e-01	2.147285e-09	8.041201e-01	
12  11.7274	3.238497e-01	6.453196e-01	3.066790e+00	2.016645e+00	8.714959e-01	1.012905e+00	2.147285e-09	8.041201e-01	
1  11.8814	3.238497e-01	6.453196e-01	3.066790e+00	2.020749e+00	1.007349e+00	2.226254e+00	2.147285e-09	8.041201e-01	
1  11.2125	3.238497e-01	6.453196e-01	3.066790e+00	2.018690e+00	9.921434e-01	2.134431e+00	2.147285e-09	8.041201e-01	
1  11.7921	3.238497e-01	6.453196e-01	3.066790e+00	2.020355e+00	1.198021e+00	2.071960e+00	2.147285e-09	8.041201e-01	
1  11.8492	3.238497e-01	6.453196e-01	3.066790e+00	2.016073e+00	1.320795e+00	3.110350e+00	2.147285e-09	8.041201e-01	
3  11.165	3.238497e-01	6.453196e-01	3.066790e+00	2.014533e+00	1.138923e+00	2.558718e+00	2.147285e-09	8.041201e-01	
3  11.1536	3.238497e-01	6.453196e-01	3.066790e+00	2.016371e+00	1.202727e+00	2.574658e+00	2.147285e-09	8.041201e-01	
8  11.3012	3.238497e-01	6.453196e-01	3.066790e+00	2.016403e+00	9.743873e-01	2.568924e+00	2.147285e-09	8.041201e-01	
2  11.1587	3.238497e-01	6.453196e-01	3.066790e+00	2.017868e+00	1.129419e+00	2.979640e+00	2.147285e-09	8.041201e-01	
1  13.0499	3.238497e-01	6.453196e-01	3.066790e+00	2.022304e+00	1.194707e+00	3.140334e+00	2.147285e-09	8.041201e-01	
2  11.325	3.238497e-01	6.453196e-01	3.066790e+00	2.019521e+00	1.103073e+00	2.508655e+00	2.147285e-09	8.041201e-01	
1  12.2704	3.238497e-01	6.453196e-01	3.066790e+00	2.021520e+00	1.065150e+00	2.565030e+00	2.147285e-09	8.041201e-01	
2  12.723	3.238497e-01	6.453196e-01	3.066790e+00	2.022137e+00	1.179734e+00	2.779421e+00	2.147285e-09	8.041201e-01	
2  12.0127	3.238497e-01	6.453196e-01	3.066790e+00	2.015337e+00	8.752569e-01	1.768721e+00	2.147285e-09	8.041201e-01	
2  13.4358	3.187706e-01	6.477294e-01	3.087627e+00	1.983881e+00	9.769163e-01	1.768721e+00	2.192498e-09	8.102128e-01	
